DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Patna,28,10,Bihar,230,2003-01-01,934.4244467
Purba Champaran,2,10,Bihar,204,2003-01-01,880.0153291
Purnia,9,10,Bihar,211,2003-01-01,850.4536637
Rohtas,32,10,Bihar,234,2003-01-01,751.259905
Saharsa,12,10,Bihar,214,2003-01-01,996.2276567
Samastipur,19,10,Bihar,221,2003-01-01,972.7803621
Saran (chhapra),17,10,Bihar,219,2003-01-01,983.6770105
Sheikhpura,26,10,Bihar,228,2003-01-01,863.0677552
Sheohar,3,10,Bihar,205,2003-01-01,795.0692826
Sitamarhi,4,10,Bihar,206,2003-01-01,819.0864701
Siwan,16,10,Bihar,218,2003-01-01,912.9637422
Supaul,6,10,Bihar,208,2003-01-01,896.5279824
Vaishali,18,10,Bihar,220,2003-01-01,1050.473887
Arwal,38,10,Bihar,240,2003-01-01,896.3045643
Jehanabad,37,10,Bihar,239,2003-01-01,863.9749688
East,4,11,Sikkim,244,2003-01-01,192.8657386
North,1,11,Sikkim,241,2003-01-01,55.76776947
South,3,11,Sikkim,243,2003-01-01,187.479494
West,2,11,Sikkim,242,2003-01-01,149.3300322
Anjaw,16,12,Arunanchal Pradesh,260,2003-01-01,127.6035096
Changlang,9,12,Arunanchal Pradesh,253,2003-01-01,143.7692287
Dibang Valley,13,12,Arunanchal Pradesh,257,2003-01-01,77.04773605
East Kameng,3,12,Arunanchal Pradesh,247,2003-01-01,147.44418
East Siang,7,12,Arunanchal Pradesh,251,2003-01-01,156.3418872
Kurung Kumey,12,12,Arunanchal Pradesh,256,2003-01-01,75.67085303
Lohit,15,12,Arunanchal Pradesh,259,2003-01-01,164.37851
Lower Dibang Valley,14,12,Arunanchal Pradesh,258,2003-01-01,117.6793282
Lower Subansiri,11,12,Arunanchal Pradesh,255,2003-01-01,115.8103062
Papum Pare,4,12,Arunanchal Pradesh,248,2003-01-01,194.6006614
Tawang,1,12,Arunanchal Pradesh,245,2003-01-01,64.33799139
Tirap,10,12,Arunanchal Pradesh,254,2003-01-01,327.2827226
Upper Siang,8,12,Arunanchal Pradesh,252,2003-01-01,80.48762852
Upper Subansiri,5,12,Arunanchal Pradesh,249,2003-01-01,88.77638439
West Kameng,2,12,Arunanchal Pradesh,246,2003-01-01,124.257959
West Siang,6,12,Arunanchal Pradesh,250,2003-01-01,125.6464507
Dimapur,5,13,Nagaland,265,2003-01-01,351.209403
Kiphire,9,13,Nagaland,269,2003-01-01,155.8469816
Kohima,10,13,Nagaland,270,2003-01-01,207.1369549
Longleng,8,13,Nagaland,268,2003-01-01,413.8019064
Mokokchung,2,13,Nagaland,262,2003-01-01,421.3214018
Mon,1,13,Nagaland,261,2003-01-01,455.6203061
Peren,11,13,Nagaland,271,2003-01-01,223.305434
Phek,6,13,Nagaland,266,2003-01-01,160.4489082
Tuensang,7,13,Nagaland,267,2003-01-01,170.4030326
Wokha,4,13,Nagaland,264,2003-01-01,410.7045243
Zunheboto,3,13,Nagaland,263,2003-01-01,197.8147987
Bishnupur,4,14,Manipur,275,2003-01-01,223.2047213
Chandel,9,14,Manipur,280,2003-01-01,132.4529169
Churachandpur,3,14,Manipur,274,2003-01-01,144.3020502
Imphal East,7,14,Manipur,278,2003-01-01,226.5091481
Imphal West,6,14,Manipur,277,2003-01-01,241.029815
Senapati,1,14,Manipur,272,2003-01-01,150.9194583
Tamenglong,2,14,Manipur,273,2003-01-01,174.2529143
Thoubal,5,14,Manipur,276,2003-01-01,206.6110101
Ukhrul,8,14,Manipur,279,2003-01-01,145.941043
Aizawl,3,15,Mizoram,283,2003-01-01,168.81751
Champhai,4,15,Mizoram,284,2003-01-01,91.30191617
Kolasib,2,15,Mizoram,282,2003-01-01,318.877359
Lawangtlai,7,15,Mizoram,287,2003-01-01,204.0505032
Lunglei,6,15,Mizoram,286,2003-01-01,173.1528701
Mamit,1,15,Mizoram,281,2003-01-01,270.4479142
Saiha,8,15,Mizoram,288,2003-01-01,109.8321235
Serchhip,5,15,Mizoram,285,2003-01-01,109.4615656
Dhalai,3,16,Tripura,291,2003-01-01,420.8672206
North Tripura,4,16,Tripura,292,2003-01-01,407.5102823
South Tripura,2,16,Tripura,290,2003-01-01,475.5197393
West Tripura,1,16,Tripura,289,2003-01-01,543.0151777
East Garo Hills,2,17,Meghalaya,294,2003-01-01,450.5530978
East Khasi Hills,6,17,Meghalaya,298,2003-01-01,248.9532501
Jaintia Hills,7,17,Meghalaya,299,2003-01-01,252.1197132
Ri Bhoi,5,17,Meghalaya,297,2003-01-01,378.0655483
South Garo Hills,3,17,Meghalaya,295,2003-01-01,460.2789527
West Garo Hills,1,17,Meghalaya,293,2003-01-01,556.7275931
West Khasi Hills,4,17,Meghalaya,296,2003-01-01,258.1790696
Baksa,25,18,Assam,324,2003-01-01,552.6459545
Barpeta,4,18,Assam,303,2003-01-01,636.8566417
Bongaigaon,20,18,Assam,319,2003-01-01,666.1480505
Cachar,17,18,Assam,316,2003-01-01,333.5978533
Chirang,21,18,Assam,320,2003-01-01,541.0573655
Darrang,26,18,Assam,325,2003-01-01,641.0545822
Dhemaji,9,18,Assam,308,2003-01-01,252.8679509
Dhubri,2,18,Assam,301,2003-01-01,650.9674904
Dibrugarh,11,18,Assam,310,2003-01-01,310.5835732
Goalpara,3,18,Assam,302,2003-01-01,638.4754205
Golaghat,14,18,Assam,313,2003-01-01,538.8424683
Hailakandi,19,18,Assam,318,2003-01-01,392.5062768
Jorhat,13,18,Assam,312,2003-01-01,567.0663545
Kamrup,22,18,Assam,321,2003-01-01,590.675591
Kamrup Metropolitan,23,18,Assam,322,2003-01-01,558.0310715
Karbi Anglong,15,18,Assam,314,2003-01-01,432.0473244
Karimganj,18,18,Assam,317,2003-01-01,429.5506958
Kokrajhar,1,18,Assam,300,2003-01-01,585.6830817
Lakhimpur,8,18,Assam,307,2003-01-01,431.9624534
Marigaon,5,18,Assam,304,2003-01-01,640.8958755
Nagaon,6,18,Assam,305,2003-01-01,591.7644264
Nalbari,24,18,Assam,323,2003-01-01,609.0543814
Dima Hasao,16,18,Assam,315,2003-01-01,314.4448775
Sivasagar,12,18,Assam,311,2003-01-01,524.8463332
Sonitpur,7,18,Assam,306,2003-01-01,546.0925531
Tinsukia,10,18,Assam,309,2003-01-01,265.7301891
Udalguri,27,18,Assam,326,2003-01-01,518.7589686
Bankura,13,19,West Bengal,339,2003-01-01,603.8037621
Barddhaman,9,19,West Bengal,335,2003-01-01,664.1065795
Birbhum,8,19,West Bengal,334,2003-01-01,672.0486009
Dakshin Dinajpur,5,19,West Bengal,331,2003-01-01,870.0081896
Darjiling,1,19,West Bengal,327,2003-01-01,352.968761
Haora,15,19,West Bengal,341,2003-01-01,719.2489927
Hugli,12,19,West Bengal,338,2003-01-01,699.1694396
Jalpaiguri,2,19,West Bengal,328,2003-01-01,578.2143372
Koch Bihar,3,19,West Bengal,329,2003-01-01,704.4655215
Kolkata,16,19,West Bengal,342,2003-01-01,797.6080696
Maldah,6,19,West Bengal,332,2003-01-01,786.3063183
Murshidabad,7,19,West Bengal,333,2003-01-01,765.8780159
Nadia,10,19,West Bengal,336,2003-01-01,772.4696001
North 24 Parganas,11,19,West Bengal,337,2003-01-01,767.3435812
Pashchim Medinipur,18,19,West Bengal,344,2003-01-01,619.2199341
Purba Medinipur,19,19,West Bengal,345,2003-01-01,706.1919608
Puruliya,14,19,West Bengal,340,2003-01-01,545.5194657
South 24 Parganas,17,19,West Bengal,343,2003-01-01,761.9388567
Uttar Dinajpur,4,19,West Bengal,330,2003-01-01,879.2948641
Bokaro,10,20,Jharkhand,355,2003-01-01,523.9706252
Chatra,2,20,Jharkhand,347,2003-01-01,436.3167282
Deoghar,5,20,Jharkhand,350,2003-01-01,577.3190631
Dhanbad,9,20,Jharkhand,354,2003-01-01,577.5941309
Dumka,17,20,Jharkhand,362,2003-01-01,624.5346587
Garhwa,1,20,Jharkhand,346,2003-01-01,420.2314456
Giridih,4,20,Jharkhand,349,2003-01-01,515.5040337
Godda,6,20,Jharkhand,351,2003-01-01,800.8746108
Gumla,21,20,Jharkhand,366,2003-01-01,319.5936023
Hazaribagh,15,20,Jharkhand,360,2003-01-01,400.7937129
Jamtara,18,20,Jharkhand,363,2003-01-01,598.5459929
Khunti,20,20,Jharkhand,365,2003-01-01,369.5615826
Kodarma,3,20,Jharkhand,348,2003-01-01,525.284958
Latehar,14,20,Jharkhand,359,2003-01-01,325.9494489
Lohardaga,11,20,Jharkhand,356,2003-01-01,325.3487055
Pakur,8,20,Jharkhand,353,2003-01-01,691.0856706
Palamu,13,20,Jharkhand,358,2003-01-01,444.8834049
Pashchimi Singhbhum,23,20,Jharkhand,368,2003-01-01,399.2754506
Purbi Singhbhum,12,20,Jharkhand,357,2003-01-01,516.7876675
Ramgarh,16,20,Jharkhand,361,2003-01-01,482.630448
Ranchi,19,20,Jharkhand,364,2003-01-01,397.886664
Sahibganj,7,20,Jharkhand,352,2003-01-01,724.4392407
Saraikela-kharsawan,24,20,Jharkhand,369,2003-01-01,483.8862931
Simdega,22,20,Jharkhand,367,2003-01-01,374.6127441
Anugul,15,21,Odisha,384,2003-01-01,466.629679
Balangir,24,21,Odisha,393,2003-01-01,439.7583701
Baleshwar,8,21,Odisha,377,2003-01-01,589.3140494
Bargarh,1,21,Odisha,370,2003-01-01,473.3075015
Bauda,22,21,Odisha,391,2003-01-01,414.6640518
Bhadrak,9,21,Odisha,378,2003-01-01,567.5072827
Cuttack,12,21,Odisha,381,2003-01-01,527.3745026
Debagarh,4,21,Odisha,373,2003-01-01,448.121011
Dhenkanal,14,21,Odisha,383,2003-01-01,504.0541458
Gajapati,20,21,Odisha,389,2003-01-01,363.7554206
Ganjam,19,21,Odisha,388,2003-01-01,457.5421011
Jagatsinghapur,11,21,Odisha,380,2003-01-01,555.3579991
Jajapur,13,21,Odisha,382,2003-01-01,531.3667356
Jharsuguda,2,21,Odisha,371,2003-01-01,444.5373623
Kalahandi,26,21,Odisha,395,2003-01-01,385.7312822
Kandhamal,21,21,Odisha,390,2003-01-01,352.3898116
Kendrapara,10,21,Odisha,379,2003-01-01,574.2474045
Kendujhar,6,21,Odisha,375,2003-01-01,393.4767245
Khordha,17,21,Odisha,386,2003-01-01,511.2236964
Koraput,29,21,Odisha,398,2003-01-01,350.4954607
Malkangiri,30,21,Odisha,399,2003-01-01,381.616901
Mayurbhanj,7,21,Odisha,376,2003-01-01,445.8237831
Nabarangapur,28,21,Odisha,397,2003-01-01,402.4527869
Nayagarh,16,21,Odisha,385,2003-01-01,475.69953
Nuapada,25,21,Odisha,394,2003-01-01,427.3504097
Puri,18,21,Odisha,387,2003-01-01,499.178778
Rayagada,27,21,Odisha,396,2003-01-01,349.4845702
Sambalpur,3,21,Odisha,372,2003-01-01,425.9145162
Subarnapur,23,21,Odisha,392,2003-01-01,456.1758347
Sundargarh,5,21,Odisha,374,2003-01-01,414.6432135
Bastar,15,22,Chhattisgarh,414,2003-01-01,377.779115
Bijapur,18,22,Chhattisgarh,417,2003-01-01,393.2359582
Bilaspur,7,22,Chhattisgarh,406,2003-01-01,417.5812215
Dakshin Bastar Dantewada,17,22,Chhattisgarh,416,2003-01-01,384.6568991
Dhamtari,13,22,Chhattisgarh,412,2003-01-01,404.6809269
Durg,10,22,Chhattisgarh,409,2003-01-01,425.2964521
Janjgir-champa,6,22,Chhattisgarh,405,2003-01-01,444.1781221
Jashpur,3,22,Chhattisgarh,402,2003-01-01,319.336451
Uttar Bastar Kanker,14,22,Chhattisgarh,413,2003-01-01,364.3626748
Korba,5,22,Chhattisgarh,404,2003-01-01,378.2519824
Koriya,1,22,Chhattisgarh,400,2003-01-01,338.0253906
Mahasamund,12,22,Chhattisgarh,411,2003-01-01,445.0915665
Narayanpur,16,22,Chhattisgarh,415,2003-01-01,337.3248044
Raigarh,4,22,Chhattisgarh,403,2003-01-01,391.3593912
Raipur,11,22,Chhattisgarh,410,2003-01-01,428.851453
Rajnandgaon,9,22,Chhattisgarh,408,2003-01-01,395.0415287
Surguja,2,22,Chhattisgarh,401,2003-01-01,326.7613118
Kabeerdham,8,22,Chhattisgarh,407,2003-01-01,378.8001918
Alirajpur,48,23,Madhya Pradesh,465,2003-01-01,455.2691523
